pair,construct_a,construct_b,n_contexts_measured,n_contexts_significant,retention_rate,mean_abs_gamma,median_abs_gamma,sign_consistency,majority_sign,n_countries,n_waves,first_wave,last_wave
wvs_agg_democratic_system_evaluation|WVS_E::wvs_agg_importance_of_life_domains|WVS_A,democratic_system_evaluation,importance_of_life_domains,184,48,0.261,0.0142,0.0084,0.625,1,97,5,3,7
wvs_agg_confidence_in_international_organizations|WVS_E::wvs_agg_job_scarcity_nativist_preference|WVS_C,confidence_in_international_organizations,job_scarcity_nativist_preference,207,54,0.261,0.0149,0.0092,0.657,-1,99,6,2,7
wvs_agg_democratic_values_importance|WVS_E::wvs_agg_perceived_positive_effects_of_immigration|WVS_G,democratic_values_importance,perceived_positive_effects_of_immigration,66,17,0.258,0.009,0.0062,0.591,-1,66,1,7,7
wvs_agg_economic_ideology|WVS_E::wvs_agg_perceived_positive_effects_of_immigration|WVS_G,economic_ideology,perceived_positive_effects_of_immigration,66,17,0.258,0.007,0.0031,0.625,-1,66,1,7,7
wvs_agg_gender_role_traditionalism|WVS_D::wvs_agg_immigrant_origin_status|WVS_G,gender_role_traditionalism,immigrant_origin_status,132,34,0.258,0.0371,0.0253,0.561,-1,83,3,5,7
wvs_agg_freedom_security_tradeoff_perception|WVS_H::wvs_agg_importance_of_life_domains|WVS_A,freedom_security_tradeoff_perception,importance_of_life_domains,66,17,0.258,0.0103,0.0075,0.591,-1,66,1,7,7
wvs_agg_outgroup_trust|WVS_G::wvs_agg_societal_change_attitudes|WVS_E,outgroup_trust,societal_change_attitudes,152,39,0.257,0.0133,0.0072,0.52,1,90,3,5,7
wvs_agg_child_qualities_prosocial_diligence|WVS_A::wvs_agg_outgroup_trust|WVS_G,child_qualities_prosocial_diligence,outgroup_trust,152,39,0.257,0.0113,0.0062,0.583,1,90,3,5,7
wvs_agg_economic_ideology|WVS_E::wvs_agg_female_income_threat_to_marriage|WVS_D,economic_ideology,female_income_threat_to_marriage,109,28,0.257,0.0103,0.006,0.514,1,79,2,6,7
wvs_agg_child_qualities_conformity_tradition|WVS_A::wvs_agg_postmaterialist_values|WVS_E,child_qualities_conformity_tradition,postmaterialist_values,223,57,0.256,0.0121,0.0074,0.554,1,99,6,2,7
wvs_agg_immigrant_origin_status|WVS_G::wvs_agg_postmaterialist_values|WVS_E,immigrant_origin_status,postmaterialist_values,133,34,0.256,0.0274,0.017,0.508,1,83,3,5,7
wvs_agg_economic_ideology|WVS_E::wvs_agg_importance_of_life_domains|WVS_A,economic_ideology,importance_of_life_domains,223,57,0.256,0.0096,0.006,0.565,-1,100,6,2,7
wvs_agg_child_qualities_conformity_tradition|WVS_A::wvs_agg_immigrant_origin_status|WVS_G,child_qualities_conformity_tradition,immigrant_origin_status,133,34,0.256,0.029,0.0215,0.508,-1,83,3,5,7
wvs_agg_confidence_in_civil_society_organizations|WVS_E::wvs_agg_neighborhood_disorder_and_crime|WVS_H,confidence_in_civil_society_organizations,neighborhood_disorder_and_crime,110,28,0.255,0.0114,0.0074,0.509,-1,79,2,6,7
wvs_agg_child_qualities_prosocial_diligence|WVS_A::wvs_agg_existential_threat_worry|WVS_H,child_qualities_prosocial_diligence,existential_threat_worry,98,25,0.255,0.0111,0.0066,0.633,1,70,2,6,7
wvs_agg_crime_victimization|WVS_H::wvs_agg_outgroup_trust|WVS_G,crime_victimization,outgroup_trust,110,28,0.255,0.0183,0.0098,0.564,1,78,2,6,7
wvs_agg_child_qualities_prosocial_diligence|WVS_A::wvs_agg_neighborhood_disorder_and_crime|WVS_H,child_qualities_prosocial_diligence,neighborhood_disorder_and_crime,110,28,0.255,0.0119,0.008,0.536,-1,79,2,6,7
wvs_agg_immigrant_origin_status|WVS_G::wvs_agg_precautionary_security_behaviors|WVS_H,immigrant_origin_status,precautionary_security_behaviors,94,24,0.255,0.0345,0.0292,0.511,1,68,2,6,7
wvs_agg_existential_threat_worry|WVS_H::wvs_agg_perceived_positive_effects_of_immigration|WVS_G,existential_threat_worry,perceived_positive_effects_of_immigration,59,15,0.254,0.0146,0.0076,0.517,-1,59,1,7,7
wvs_agg_existential_threat_worry|WVS_H::wvs_agg_familial_duty_obligations|WVS_D,existential_threat_worry,familial_duty_obligations,59,15,0.254,0.0138,0.0095,0.576,1,59,1,7,7
wvs_agg_democratic_values_importance|WVS_E::wvs_agg_importance_of_life_domains|WVS_A,democratic_values_importance,importance_of_life_domains,154,39,0.253,0.0101,0.0074,0.562,-1,89,3,5,7
wvs_agg_job_scarcity_gender_discrimination|WVS_C::wvs_agg_science_technology_optimism|WVS_E,job_scarcity_gender_discrimination,science_technology_optimism,146,37,0.253,0.0138,0.0098,0.562,1,88,3,5,7
wvs_agg_child_qualities_conformity_tradition|WVS_A::wvs_agg_confidence_in_civil_society_organizations|WVS_E,child_qualities_conformity_tradition,confidence_in_civil_society_organizations,218,55,0.252,0.0112,0.0077,0.516,1,100,5,3,7
wvs_agg_economic_ideology|WVS_E::wvs_agg_religion_versus_secularism_orientation|WVS_F,economic_ideology,religion_versus_secularism_orientation,111,28,0.252,0.0097,0.0059,0.573,-1,78,2,6,7
wvs_agg_child_qualities_autonomy_self_expression|WVS_A::wvs_agg_religion_versus_secularism_orientation|WVS_F,child_qualities_autonomy_self_expression,religion_versus_secularism_orientation,111,28,0.252,0.0125,0.0078,0.523,1,78,2,6,7
wvs_agg_child_qualities_conformity_tradition|WVS_A::wvs_agg_economic_ideology|WVS_E,child_qualities_conformity_tradition,economic_ideology,223,56,0.251,0.0107,0.0063,0.59,1,100,6,2,7
wvs_agg_electoral_integrity|WVS_E::wvs_agg_immigrant_origin_status|WVS_G,electoral_integrity,immigrant_origin_status,88,22,0.25,0.0294,0.0166,0.511,1,66,2,6,7
wvs_agg_freedom_security_tradeoff_perception|WVS_H::wvs_agg_religion_versus_secularism_orientation|WVS_F,freedom_security_tradeoff_perception,religion_versus_secularism_orientation,64,16,0.25,0.0135,0.0084,0.524,-1,64,1,7,7
wvs_agg_electoral_integrity|WVS_E::wvs_agg_religion_versus_secularism_orientation|WVS_F,electoral_integrity,religion_versus_secularism_orientation,100,25,0.25,0.0126,0.007,0.54,-1,74,2,6,7
wvs_agg_international_organization_knowledge|WVS_E::wvs_agg_job_scarcity_nativist_preference|WVS_C,international_organization_knowledge,job_scarcity_nativist_preference,60,15,0.25,0.0157,0.0091,0.55,1,60,1,7,7
wvs_agg_international_organization_knowledge|WVS_E::wvs_agg_religion_versus_secularism_orientation|WVS_F,international_organization_knowledge,religion_versus_secularism_orientation,64,16,0.25,0.0163,0.014,0.516,1,64,1,7,7
wvs_agg_economic_ideology|WVS_E::wvs_agg_immigrant_origin_status|WVS_G,economic_ideology,immigrant_origin_status,133,33,0.248,0.0247,0.0184,0.511,1,83,3,5,7
wvs_agg_economic_ideology|WVS_E::wvs_agg_violence_tolerance|WVS_F,economic_ideology,violence_tolerance,93,23,0.247,0.008,0.005,0.559,-1,68,3,5,7
wvs_agg_child_qualities_prosocial_diligence|WVS_A::wvs_agg_perceived_negative_effects_of_immigration|WVS_G,child_qualities_prosocial_diligence,perceived_negative_effects_of_immigration,65,16,0.246,0.0109,0.0059,0.646,-1,65,1,7,7
wvs_agg_acceptance_of_state_surveillance|WVS_H::wvs_agg_child_qualities_prosocial_diligence|WVS_A,acceptance_of_state_surveillance,child_qualities_prosocial_diligence,65,16,0.246,0.0099,0.0074,0.554,-1,65,1,7,7
wvs_agg_acceptance_of_state_surveillance|WVS_H::wvs_agg_confidence_in_civil_society_organizations|WVS_E,acceptance_of_state_surveillance,confidence_in_civil_society_organizations,65,16,0.246,0.0094,0.0072,0.578,-1,65,1,7,7
wvs_agg_confidence_in_civil_society_organizations|WVS_E::wvs_agg_multilevel_place_attachment|WVS_G,confidence_in_civil_society_organizations,multilevel_place_attachment,61,15,0.246,0.0111,0.0069,0.533,-1,61,1,7,7
wvs_agg_immigrant_origin_status|WVS_G::wvs_agg_religion_versus_secularism_orientation|WVS_F,immigrant_origin_status,religion_versus_secularism_orientation,94,23,0.245,0.0285,0.0186,0.532,-1,68,2,6,7
wvs_agg_confidence_in_international_organizations|WVS_E::wvs_agg_crime_victimization|WVS_H,confidence_in_international_organizations,crime_victimization,106,26,0.245,0.0148,0.011,0.6,-1,76,2,6,7
wvs_agg_job_scarcity_nativist_preference|WVS_C::wvs_agg_violence_tolerance|WVS_F,job_scarcity_nativist_preference,violence_tolerance,86,21,0.244,0.0122,0.0083,0.605,1,66,3,5,7
wvs_agg_immigrant_origin_status|WVS_G::wvs_agg_science_skepticism|WVS_I,immigrant_origin_status,science_skepticism,95,23,0.242,0.0237,0.0163,0.526,-1,69,2,6,7
wvs_agg_perceived_positive_effects_of_immigration|WVS_G::wvs_agg_religious_practice_and_self_identification|WVS_F,perceived_positive_effects_of_immigration,religious_practice_and_self_identification,66,16,0.242,0.0137,0.0092,0.5,-1,66,1,7,7
wvs_agg_importance_of_life_domains|WVS_A::wvs_agg_postmaterialist_values|WVS_E,importance_of_life_domains,postmaterialist_values,223,54,0.242,0.0105,0.0071,0.511,1,99,6,2,7
wvs_agg_confidence_in_civil_society_organizations|WVS_E::wvs_agg_familial_duty_obligations|WVS_D,confidence_in_civil_society_organizations,familial_duty_obligations,66,16,0.242,0.0105,0.0054,0.5,-1,66,1,7,7
wvs_agg_perceived_positive_effects_of_immigration|WVS_G::wvs_agg_postmaterialist_values|WVS_E,perceived_positive_effects_of_immigration,postmaterialist_values,66,16,0.242,0.0089,0.0054,0.5,-1,66,1,7,7
wvs_agg_freedom_security_tradeoff_perception|WVS_H::wvs_agg_job_scarcity_nativist_preference|WVS_C,freedom_security_tradeoff_perception,job_scarcity_nativist_preference,62,15,0.242,0.0126,0.0083,0.525,-1,62,1,7,7
wvs_agg_importance_of_life_domains|WVS_A::wvs_agg_perceived_positive_effects_of_immigration|WVS_G,importance_of_life_domains,perceived_positive_effects_of_immigration,66,16,0.242,0.0085,0.0052,0.561,-1,66,1,7,7
wvs_agg_immigrant_origin_status|WVS_G::wvs_agg_importance_of_life_domains|WVS_A,immigrant_origin_status,importance_of_life_domains,133,32,0.241,0.0265,0.0196,0.549,1,83,3,5,7
wvs_agg_confidence_in_civil_society_organizations|WVS_E::wvs_agg_institutional_threat_perception|WVS_H,confidence_in_civil_society_organizations,institutional_threat_perception,83,20,0.241,0.0104,0.0083,0.59,1,61,2,6,7
wvs_agg_child_qualities_prosocial_diligence|WVS_A::wvs_agg_confidence_in_domestic_institutions|WVS_E,child_qualities_prosocial_diligence,confidence_in_domestic_institutions,224,54,0.241,0.0103,0.0067,0.529,1,100,6,2,7
wvs_agg_child_qualities_prosocial_diligence|WVS_A::wvs_agg_civic_dishonesty_tolerance|WVS_F,child_qualities_prosocial_diligence,civic_dishonesty_tolerance,204,49,0.24,0.0128,0.0077,0.505,-1,97,6,2,7
wvs_agg_democratic_values_importance|WVS_E::wvs_agg_female_income_threat_to_marriage|WVS_D,democratic_values_importance,female_income_threat_to_marriage,109,26,0.239,0.0098,0.0068,0.509,1,79,2,6,7
wvs_agg_confidence_in_international_organizations|WVS_E::wvs_agg_violence_tolerance|WVS_F,confidence_in_international_organizations,violence_tolerance,88,21,0.239,0.0095,0.0058,0.557,-1,66,3,5,7
wvs_agg_child_qualities_prosocial_diligence|WVS_A::wvs_agg_societal_change_attitudes|WVS_E,child_qualities_prosocial_diligence,societal_change_attitudes,224,53,0.237,0.0128,0.0076,0.572,-1,100,6,2,7
wvs_agg_crime_victimization|WVS_H::wvs_agg_postmaterialist_values|WVS_E,crime_victimization,postmaterialist_values,110,26,0.236,0.016,0.01,0.564,-1,77,2,6,7
wvs_agg_democratic_values_importance|WVS_E::wvs_agg_immigrant_origin_status|WVS_G,democratic_values_importance,immigrant_origin_status,132,31,0.235,0.0229,0.0173,0.53,-1,82,3,5,7
wvs_agg_autocracy_support|WVS_E::wvs_agg_immigrant_origin_status|WVS_G,autocracy_support,immigrant_origin_status,132,31,0.235,0.0278,0.0193,0.5,-1,83,3,5,7
wvs_agg_international_organization_knowledge|WVS_E::wvs_agg_violence_tolerance|WVS_F,international_organization_knowledge,violence_tolerance,51,12,0.235,0.0119,0.0065,0.51,1,51,1,7,7
wvs_agg_democratic_system_evaluation|WVS_E::wvs_agg_immigrant_origin_status|WVS_G,democratic_system_evaluation,immigrant_origin_status,132,31,0.235,0.0283,0.0181,0.534,1,83,3,5,7
wvs_agg_immigrant_origin_status|WVS_G::wvs_agg_international_organization_knowledge|WVS_E,immigrant_origin_status,international_organization_knowledge,51,12,0.235,0.034,0.0231,0.627,1,51,1,7,7
wvs_agg_acceptance_of_state_surveillance|WVS_H::wvs_agg_science_technology_optimism|WVS_E,acceptance_of_state_surveillance,science_technology_optimism,64,15,0.234,0.0082,0.0077,0.5,-1,64,1,7,7
wvs_agg_international_organization_knowledge|WVS_E::wvs_agg_perceived_positive_effects_of_immigration|WVS_G,international_organization_knowledge,perceived_positive_effects_of_immigration,64,15,0.234,0.0113,0.0081,0.562,-1,64,1,7,7
wvs_agg_perceived_positive_effects_of_immigration|WVS_G::wvs_agg_religion_versus_secularism_orientation|WVS_F,perceived_positive_effects_of_immigration,religion_versus_secularism_orientation,64,15,0.234,0.0096,0.0068,0.641,-1,64,1,7,7
wvs_agg_autocracy_support|WVS_E::wvs_agg_crime_victimization|WVS_H,autocracy_support,crime_victimization,111,26,0.234,0.0174,0.0117,0.555,1,78,2,6,7
wvs_agg_crime_victimization|WVS_H::wvs_agg_economic_ideology|WVS_E,crime_victimization,economic_ideology,111,26,0.234,0.0144,0.0098,0.523,-1,78,2,6,7
wvs_agg_crime_victimization|WVS_H::wvs_agg_importance_of_life_domains|WVS_A,crime_victimization,importance_of_life_domains,111,26,0.234,0.0165,0.0109,0.505,-1,78,2,6,7
wvs_agg_importance_of_life_domains|WVS_A::wvs_agg_religion_versus_secularism_orientation|WVS_F,importance_of_life_domains,religion_versus_secularism_orientation,111,26,0.234,0.0105,0.0078,0.509,-1,78,2,6,7
wvs_agg_immigrant_origin_status|WVS_G::wvs_agg_religious_exclusivism|WVS_F,immigrant_origin_status,religious_exclusivism,86,20,0.233,0.0319,0.0195,0.547,-1,63,2,6,7
wvs_agg_confidence_in_international_organizations|WVS_E::wvs_agg_multilevel_place_attachment|WVS_G,confidence_in_international_organizations,multilevel_place_attachment,60,14,0.233,0.0096,0.0068,0.533,-1,60,1,7,7
wvs_agg_economic_ideology|WVS_E::wvs_agg_perceived_negative_effects_of_immigration|WVS_G,economic_ideology,perceived_negative_effects_of_immigration,65,15,0.231,0.009,0.0055,0.554,1,65,1,7,7
wvs_agg_economic_ideology|WVS_E::wvs_agg_multilevel_place_attachment|WVS_G,economic_ideology,multilevel_place_attachment,61,14,0.23,0.0102,0.0046,0.525,1,61,1,7,7
wvs_agg_autocracy_support|WVS_E::wvs_agg_violence_tolerance|WVS_F,autocracy_support,violence_tolerance,92,21,0.228,0.0113,0.0071,0.63,-1,68,3,5,7
wvs_agg_confidence_in_civil_society_organizations|WVS_E::wvs_agg_freedom_security_tradeoff_perception|WVS_H,confidence_in_civil_society_organizations,freedom_security_tradeoff_perception,66,15,0.227,0.0093,0.0064,0.682,-1,66,1,7,7
wvs_agg_immigrant_origin_status|WVS_G::wvs_agg_science_technology_optimism|WVS_E,immigrant_origin_status,science_technology_optimism,132,30,0.227,0.0251,0.0191,0.508,1,82,3,5,7
wvs_agg_child_qualities_autonomy_self_expression|WVS_A::wvs_agg_precautionary_security_behaviors|WVS_H,child_qualities_autonomy_self_expression,precautionary_security_behaviors,110,25,0.227,0.0134,0.0095,0.55,1,78,2,6,7
wvs_agg_familial_duty_obligations|WVS_D::wvs_agg_immigrant_origin_status|WVS_G,familial_duty_obligations,immigrant_origin_status,53,12,0.226,0.0283,0.0246,0.623,1,53,1,7,7
wvs_agg_postmaterialist_values|WVS_E::wvs_agg_science_skepticism|WVS_I,postmaterialist_values,science_skepticism,111,25,0.225,0.0106,0.0062,0.564,-1,78,2,6,7
wvs_agg_crime_victimization|WVS_H::wvs_agg_subjective_wellbeing|WVS_A,crime_victimization,subjective_wellbeing,111,25,0.225,0.0169,0.0113,0.514,1,78,2,6,7
wvs_agg_economic_ideology|WVS_E::wvs_agg_job_scarcity_gender_discrimination|WVS_C,economic_ideology,job_scarcity_gender_discrimination,218,49,0.225,0.0142,0.0086,0.555,-1,100,6,2,7
wvs_agg_confidence_in_international_organizations|WVS_E::wvs_agg_institutional_threat_perception|WVS_H,confidence_in_international_organizations,institutional_threat_perception,80,18,0.225,0.0115,0.0094,0.55,1,59,2,6,7
wvs_agg_child_qualities_prosocial_diligence|WVS_A::wvs_agg_electoral_integrity|WVS_E,child_qualities_prosocial_diligence,electoral_integrity,102,23,0.225,0.0096,0.006,0.505,-1,76,2,6,7
wvs_agg_immigrant_origin_status|WVS_G::wvs_agg_job_scarcity_nativist_preference|WVS_C,immigrant_origin_status,job_scarcity_nativist_preference,125,28,0.224,0.0365,0.0238,0.504,-1,81,3,5,7
wvs_agg_authoritarian_governance_tolerance|WVS_E::wvs_agg_crime_victimization|WVS_H,authoritarian_governance_tolerance,crime_victimization,103,23,0.223,0.0161,0.0107,0.534,-1,74,2,6,7
wvs_agg_crime_victimization|WVS_H::wvs_agg_immigrant_origin_status|WVS_G,crime_victimization,immigrant_origin_status,94,21,0.223,0.0417,0.0288,0.5,-1,68,2,6,7
wvs_agg_basic_needs_deprivation|WVS_H::wvs_agg_job_scarcity_nativist_preference|WVS_C,basic_needs_deprivation,job_scarcity_nativist_preference,72,16,0.222,0.0157,0.0112,0.556,1,56,2,6,7
wvs_agg_perceived_positive_effects_of_immigration|WVS_G::wvs_agg_socioeconomic_insecurity_worry|WVS_H,perceived_positive_effects_of_immigration,socioeconomic_insecurity_worry,63,14,0.222,0.013,0.0083,0.571,1,63,1,7,7
wvs_agg_existential_threat_worry|WVS_H::wvs_agg_multilevel_place_attachment|WVS_G,existential_threat_worry,multilevel_place_attachment,54,12,0.222,0.0147,0.0094,0.537,-1,54,1,7,7
wvs_agg_institutional_threat_perception|WVS_H::wvs_agg_perceived_corruption|WVS_E,institutional_threat_perception,perceived_corruption,9,2,0.222,0.0136,0.0086,0.667,1,9,1,7,7
wvs_agg_authoritarian_governance_tolerance|WVS_E::wvs_agg_child_qualities_prosocial_diligence|WVS_A,authoritarian_governance_tolerance,child_qualities_prosocial_diligence,144,32,0.222,0.0108,0.0058,0.592,-1,87,3,5,7
wvs_agg_confidence_in_civil_society_organizations|WVS_E::wvs_agg_job_scarcity_nativist_preference|WVS_C,confidence_in_civil_society_organizations,job_scarcity_nativist_preference,208,46,0.221,0.0141,0.0082,0.697,-1,100,5,3,7
wvs_agg_existential_threat_worry|WVS_H::wvs_agg_job_scarcity_nativist_preference|WVS_C,existential_threat_worry,job_scarcity_nativist_preference,91,20,0.22,0.0158,0.0094,0.604,1,68,2,6,7
wvs_agg_child_qualities_prosocial_diligence|WVS_A::wvs_agg_science_technology_optimism|WVS_E,child_qualities_prosocial_diligence,science_technology_optimism,150,33,0.22,0.0087,0.0057,0.56,1,88,3,5,7
wvs_agg_religion_versus_secularism_orientation|WVS_F::wvs_agg_science_technology_optimism|WVS_E,religion_versus_secularism_orientation,science_technology_optimism,110,24,0.218,0.0102,0.0072,0.596,1,77,2,6,7
wvs_agg_immigrant_origin_status|WVS_G::wvs_agg_job_scarcity_gender_discrimination|WVS_C,immigrant_origin_status,job_scarcity_gender_discrimination,129,28,0.217,0.0378,0.0246,0.55,-1,83,3,5,7
wvs_agg_postmaterialist_values|WVS_E::wvs_agg_violence_tolerance|WVS_F,postmaterialist_values,violence_tolerance,92,20,0.217,0.0092,0.0059,0.522,-1,67,3,5,7
wvs_agg_child_qualities_prosocial_diligence|WVS_A::wvs_agg_crime_victimization|WVS_H,child_qualities_prosocial_diligence,crime_victimization,111,24,0.216,0.0137,0.0097,0.591,1,78,2,6,7
wvs_agg_authoritarian_governance_tolerance|WVS_E::wvs_agg_importance_of_life_domains|WVS_A,authoritarian_governance_tolerance,importance_of_life_domains,144,31,0.215,0.0096,0.0066,0.629,-1,87,3,5,7
wvs_agg_perceived_positive_effects_of_immigration|WVS_G::wvs_agg_science_technology_optimism|WVS_E,perceived_positive_effects_of_immigration,science_technology_optimism,65,14,0.215,0.0105,0.0065,0.615,-1,65,1,7,7
wvs_agg_crime_victimization|WVS_H::wvs_agg_democratic_system_evaluation|WVS_E,crime_victimization,democratic_system_evaluation,108,23,0.213,0.0159,0.0109,0.528,1,76,2,6,7
wvs_agg_multilevel_place_attachment|WVS_G::wvs_agg_postmaterialist_values|WVS_E,multilevel_place_attachment,postmaterialist_values,61,13,0.213,0.0118,0.0062,0.705,1,61,1,7,7
wvs_agg_perceived_positive_effects_of_immigration|WVS_G::wvs_agg_subjective_wellbeing|WVS_A,perceived_positive_effects_of_immigration,subjective_wellbeing,66,14,0.212,0.0086,0.0041,0.53,-1,66,1,7,7
wvs_agg_existential_threat_worry|WVS_H::wvs_agg_immigrant_origin_status|WVS_G,existential_threat_worry,immigrant_origin_status,85,18,0.212,0.0267,0.019,0.518,1,63,2,6,7
